Date,Open,High,Low,Close,Adj Close,Volume
2009/1/6,93.63999939,94.44999695,92.68000031,93.47000122,71.03170013,328260900
2009/1/7,92,92.26000214,90.19999695,90.66999817,68.903862,280899200
2009/1/8,90.16000366,91.08999634,89.66999817,91.04000092,69.18505096,263834400
2009/1/9,91.16000366,91.31999969,85.36000061,89.08999634,67.70316315,330953600
2009/1/12,88.83999634,88.91000366,86.41000366,86.94999695,66.07688904,277858500
2009/1/13,86.73000336,87.87999725,86.19999695,87.11000061,66.19845581,356432300
2009/1/14,85.54000092,85.75,83.16000366,84.37000275,64.11624908,435491600
2009/1/15,84.12000275,85.25,81.72000122,84.40000153,64.13903809,532647300
2009/1/16,85.86000061,85.98999786,83.05000305,85.05999756,64.64057922,399237200
2009/1/20,84.23000336,85.05999756,80.05000305,80.56999969,61.22844696,419855200
2009/1/21,81.94000244,84.23999786,80.47000122,84.05000305,63.87308121,364360700
2009/1/22,82.41999817,84.04000092,81.16999817,82.75,62.88513184,427940300
2009/1/23,80.90000153,83.98999786,80.56999969,83.11000061,63.15872955,386800600
2009/1/26,83.58999634,85.36000061,82.80999756,83.68000031,63.59189606,317978800
2009/1/27,84.12999725,85.15000153,83.30000305,84.52999878,64.23780823,273789700
2009/1/28,86.40000153,87.94999695,86.06999969,87.38999939,66.41124725,330007000
2009/1/29,86.11000061,87.48999786,84.47000122,84.55000305,64.25302887,294392500
2009/1/30,84.98000336,85.40000153,82.20999908,82.83000183,62.9459343,383383600
2009/2/2,81.56999969,83.18000031,81.30999756,82.58000183,62.75593185,288233300
2009/2/3,83.09999847,84.36000061,82.22000122,83.73999786,63.63746643,278385800
2009/2/4,84.30000305,85.37000275,83.04000092,83.33000183,63.3258934,322989300
2009/2/5,82.69999695,85.29000092,77.73000336,84.56999969,64.26822662,417679400
2009/2/6,84.86000061,87.33999634,84.68000031,86.98000336,66.09967804,366101700
2009/2/9,86.95999908,87.73999786,86.31999969,87.09999847,66.19085693,240075200
2009/2/10,86.26999664,87.02999878,82.44999695,83.11000061,63.15872955,536212800
2009/2/11,83.44999695,84.05000305,82.40000153,83.59999847,63.53106308,324442500
2009/2/12,82.16999817,83.81999969,81.05000305,83.66000366,63.57667542,469302200
2009/2/13,83.55000305,84.23999786,82.73999786,82.76000214,62.89271164,293998400
2009/2/17,80.16000366,82.95999908,79.16999817,79.22000122,60.20253754,478910100
2009/2/18,79.79000092,79.94000244,78.27999878,79.02999878,60.0581398,362964800
2009/2/19,79.83999634,80.15000153,78.01999664,78.18000031,59.41218185,316867500
2009/2/20,76.73000336,78.33999634,75.76999664,77.41999817,58.83462906,477176600
2009/2/23,78.26999664,78.26999664,74.58999634,74.65000153,56.72960281,379641400
2009/2/24,75.29000092,77.94999695,74.69999695,77.48000336,58.88024521,426260900
2009/2/25,77.13999939,78.41999817,75.62999725,76.87000275,58.41669464,461985800
2009/2/26,77.81999969,79.66999817,75.52999878,75.62000275,57.46678162,363353900
2009/2/27,74.01000214,75.69000244,73.80999756,73.93000031,56.18244553,470510900
2009/3/2,72.51999664,73.91999817,70.37000275,70.59999847,53.65184784,426452600
2009/3/3,71.61000061,71.69999695,69.63999939,70.06999969,53.24906921,443761000
2009/3/4,71.23000336,72.87000275,70.06999969,71.73000336,54.51057434,462753100
2009/3/5,70.09999847,71.73000336,68.16999817,68.80000305,52.28395081,485549400
2009/3/6,69.40000153,70.44999695,67.09999847,68.91999817,52.3751297,490470000
2009/3/9,67.94999695,70,67.73000336,68.11000061,51.75958252,379905300
2009/3/10,69.51000214,72.37000275,69.37000275,72.16999817,54.844944,406227900
2009/3/11,73,73.75,71.83000183,72.63999939,55.20212555,356648300
2009/3/12,72.62000275,75.75,71.97000122,75.5,57.37555313,409702700
2009/3/13,76.01000214,76.98000336,74.73000336,76.08999634,57.82391739,337474700
2009/3/16,76.95999908,77.97000122,75.80999756,75.86000061,57.64915466,360644900
2009/3/17,76.06999969,78.36000061,75.44999695,78.18000031,59.41218185,356814300
2009/3/18,77.80999756,80.90000153,77.06999969,79.93000031,60.74211121,473273200
2009/3/19,80.93000031,81,78.69000244,78.94000244,59.98973846,428520400
2009/3/20,78.76000214,78.91000366,76.52999878,76.70999908,58.71234894,371078200
2009/3/23,78.73999786,82.29000092,78.30999756,82.22000122,62.92959213,419933300
2009/3/24,81.23999786,82.36000061,80.51000214,80.59999847,61.6896553,330271000
2009/3/25,81.23000336,82.69999695,79.05999756,81.44999695,62.34024429,441775100
2009/3/26,82.25,83.30000305,81.31999969,83.11000061,63.61077881,422025200
2009/3/27,82.05000305,82.52999878,81.30999756,81.61000061,62.46268082,322332300
2009/3/30,79.80000305,79.87000275,77.95999908,78.79000092,60.30433273,324108500
2009/3/31,79.55999756,81.08000183,79.05000305,79.51999664,60.86301804,364238300
2009/4/1,78.52999878,81.41999817,78.33000183,81.05999756,62.04173279,377018300
2009/4/2,83.08000183,84.61000061,81.12999725,83.43000031,63.85568619,476230700
2009/4/3,83.48999786,84.27999878,82.66999817,84.26000214,64.49098206,284646300
2009/4/6,83.33999634,84.27999878,82.29000092,83.59999847,63.98580933,264866600
2009/4/7,82.25,82.65000153,81.51000214,81.65000153,62.49330521,258947800
2009/4/8,82.05999756,82.94000244,81.54000092,82.52999878,63.1668396,230402800
2009/4/9,84.66999817,85.81999969,84.33000183,85.80999756,65.67726898,269653500
2009/4/13,84.91999817,86.54000092,84.58000183,85.83000183,65.69260406,224847500
2009/4/14,85.02999878,85.76000214,84.08000183,84.34999847,64.55982971,276598800
2009/4/15,83.83999634,85.41999817,83.61000061,85.25,65.24865723,250726100
2009/4/16,85.93000031,87.15000153,84.76999664,86.5,66.20541382,335202900
2009/4/17,86.83000183,87.65000153,86.13999939,87.08000183,66.64932251,262649000
2009/4/20,85.54000092,87.05000305,83.33999634,83.43000031,63.85568619,293690100
2009/4/21,82.81999969,85.12999725,82.75,85.05999756,65.10324097,114090900
2009/4/22,84.29000092,86.33999634,84.06999969,84.54000092,64.70528412,340395200
2009/4/23,84.70999908,85.41999817,83.62999725,85.37000275,65.3405838,324903700
2009/4/24,86.02999878,87.30999756,85.69000244,86.66000366,66.32785797,287703000
2009/4/27,85.68000031,87.01000214,85.54000092,85.83999634,65.70025635,289581600
2009/4/28,84.97000122,86.58999634,84.76000214,85.56999969,65.49359894,247926300
2009/4/29,86.51999664,88.36000061,86.30000305,87.38999939,66.88658142,311505700
2009/4/30,88.55000305,89.01999664,86.91999817,87.41999817,66.90957642,301419800
2009/5/1,87.44000244,88.20999908,86.72000122,87.88999939,67.26929474,236110300
2009/5/4,88.55000305,90.94000244,88.37999725,90.87999725,69.55774689,287120000
2009/5/5,90.56999969,90.93000031,89.83999634,90.56999969,69.32050323,243036300
2009/5/6,91.68000031,92.19999695,90.61000061,92.13999939,70.52212524,291941000
2009/5/7,93.01000214,93.15000153,90.27999878,90.86000061,69.54248047,317728000
2009/5/8,92.02999878,93.22000122,91.44000244,92.98000336,71.16508484,299081700
2009/5/11,91.69999695,92.11000061,91.04000092,91.23999786,69.8332901,247923600
2009/5/12,91.62999725,91.83000183,89.84999847,90.97000122,69.62667084,282431300
2009/5/13,89.73999786,90.01000214,88.5,88.68000031,67.87395477,269619100
2009/5/14,88.72000122,90.12000275,88.5,89.44000244,68.45561981,260098700
2009/5/15,89.37000275,90,88.15000153,88.70999908,67.89687347,271502700
2009/5/18,89.55000305,91.33999634,88.56999969,91.23000336,69.82566071,241447400
2009/5/19,91.18000031,91.97000122,90.80999756,91.12000275,69.74147034,206102200
2009/5/20,91.94999695,92.80000305,90.41000366,90.51000214,69.27458191,285722200
2009/5/21,89.45999908,89.80000305,88.26000214,89.20999908,68.27960205,258988400
2009/5/22,89.45999908,90,88.68000031,89.01999664,68.13414001,166811900
2009/5/26,88.36000061,91.55999756,88.31999969,91.30000305,69.87921143,236318500
2009/5/27,91.44000244,91.75,89.52999878,89.66999817,68.6316452,246015800
2009/5/28,90.45999908,91.33999634,89.09999847,90.91999817,69.58840942,289095000
2009/5/29,91.41999817,93.69999695,90.68000031,92.52999878,70.82067871,258641500
2009/6/1,93.66999817,95.16999817,93.43000031,94.76999664,72.53511047,276246800
2009/6/2,94.40000153,95.37000275,94.23000336,94.84999847,72.59631348,230874500
2009/6/3,94.04000092,94.12999725,92.76000214,93.65000153,71.67789459,235310500
2009/6/4,94,94.66999817,93.30000305,94.52999878,72.35141754,210102300
2009/6/5,95.48999786,95.66999817,93.80000305,94.55000305,72.36672211,284257900
2009/6/8,93.83999634,95.09999847,93.04000092,94.16000366,72.06821442,238565100
2009/6/9,94.69000244,95.13999939,94.01999664,94.63999939,72.43560028,225125500
2009/6/10,95.48000336,95.48999786,93.19000244,94.40000153,72.25193024,296100400
2009/6/11,94.58000183,96.11000061,94.55999756,94.81999969,72.57336426,275414200
2009/6/12,94.40000153,95.13999939,94,95.08000183,72.77237701,184361800
2009/6/15,93.95999908,94.01999664,92.40000153,92.90000153,71.10388184,224190500
2009/6/16,93.23000336,93.29000092,91.58000183,91.63999939,70.1394577,227319000
2009/6/17,91.59999847,92.33000183,90.83000183,91.55000305,70.07060242,223445200
2009/6/18,91.69000244,92.66999817,91.25,92.22000122,70.58336639,211725100
2009/6/19,92.58000183,92.69999695,91.51999664,92.04000092,70.84353638,215655600
2009/6/22,91.13999939,91.19000244,89.25,89.27999878,68.71914673,251913600
2009/6/23,89.47000122,89.87999725,88.84999847,89.34999847,68.7730484,188309800
2009/6/24,90.16000366,91.08000183,89.59999847,90.12000275,69.36571503,211577700
2009/6/25,89.66999817,92.16999817,89.56999969,92.08000183,70.8743515,279411000
2009/6/26,91.76999664,92.23999786,91.26999664,91.83999634,70.68960571,167579000
2009/6/29,92.11000061,92.81999969,91.59999847,92.69999695,71.35152435,168481300
2009/6/30,92.72000122,93.05999756,91.26999664,91.94999695,70.7742691,228888200
2009/7/1,92.33999634,93.23000336,92.20999908,92.33000183,71.06674194,173041100
2009/7/2,91.12999725,92.36000061,89.76000214,89.80999756,69.12711334,212309900
2009/7/6,88.94000244,89.93000031,88.66000366,89.80000305,69.11940002,174499600
2009/7/7,89.70999908,89.81999969,88,88.05999756,67.78014374,197088900
2009/7/8,88.58999634,88.80000305,87,88,67.7339325,248050500
2009/7/9,88.61000061,88.90000153,87.91000366,88.16999817,67.86482239,163777600
2009/7/10,87.69999695,88.48999786,87.34999847,87.95999908,67.70315552,173520300
2009/7/13,88.30999756,90.16999817,87.58999634,90.09999847,69.35031891,217413500
2009/7/14,90.37999725,90.69000244,89.73000336,90.61000061,69.74286652,181487400
2009/7/15,91.80999756,93.51000214,90.68000031,93.26000214,71.78255463,220877900
2009/7/16,93,94.51000214,92.81999969,93.11000061,71.66712952,231174500
2009/7/17,94.05999756,94.31999969,93.54000092,94.12999725,72.45223236,138561700
2009/7/20,94.68000031,95.29000092,94.19000244,95.12999725,73.22189331,164179400
2009/7/21,95.87000275,95.90000153,94.41999817,95.56999969,73.56060791,217718300
2009/7/22,94.95999908,96.12999725,94.88999939,95.55000305,73.54520416,196068100
2009/7/23,95.61000061,98.08000183,95.52999878,97.66000366,75.16930389,258795500
2009/7/24,97.19999695,98.13999939,96.69000244,98.05999756,75.47715759,154003100
2009/7/27,97.87999725,98.40000153,97.33999634,98.34999847,75.70038605,159259400
2009/7/28,97.66000366,98.37000275,97.05999756,97.88999939,75.34632111,186685200
2009/7/29,97.44000244,98.08999634,96.98000336,97.65000153,75.16158295,194399300
2009/7/30,98.83000183,99.83000183,98.59999847,98.66999817,75.94667053,225575400
2009/7/31,98.65000153,99.47000122,98.37999725,98.80999756,76.0544281,207358000
2009/8/3,99.84999847,100.5299988,99.30999756,100.4400024,77.30906677,175776900
2009/8/4,99.98999786,100.8399963,99.77999878,100.6999969,77.50918579,176714600
2009/8/5,100.7699966,100.8600006,99.58000183,100.4100037,77.28598785,184726400
2009/8/6,100.8700027,101.0199966,99.41999817,99.88999939,76.88574219,193203800
2009/8/7,100.9400024,102.0299988,100.3899994,101.1999969,77.89401245,220640900
2009/8/10,100.7399979,101.2200012,100.2699966,100.9899979,77.73240662,130898700
2009/8/11,100.5400009,100.6100006,99.45999908,99.73000336,76.76255035,157301000
2009/8/12,99.55999756,101.5599976,99.51000214,100.8000031,77.58616638,219052400
2009/8/13,101.2600021,101.6100006,100.2600021,101.5699997,78.17881775,176449500
2009/8/14,101.5199966,101.5999985,99.69999695,100.7900009,77.57845306,199616100
2009/8/17,98.84999847,98.94999695,98.11000061,98.30999756,75.66958618,237667500
2009/8/18,98.52999878,99.44000244,98.34999847,99.08999634,76.2699585,173461500
2009/8/19,98.30999756,100.3000031,98.20999908,99.95999908,76.9395752,192812800
2009/8/20,100.0899963,101.2200012,99.87000275,100.9899979,77.73240662,174131300
2009/8/21,101.8199997,103.1299973,101.6200027,102.9700012,79.25640869,224605000
2009/8/24,103.3899994,103.9499969,102.5899963,102.9599991,79.24871826,191279000
2009/8/25,103.3700027,104.2600021,102.9400024,103.1600037,79.40267181,215310600
2009/8/26,102.8399963,103.6399994,102.4899979,103.1699982,79.41035461,194620700
2009/8/27,103.1100006,103.7200012,101.9400024,103.4000015,79.58737183,196230100
2009/8/28,104.2300034,104.3499985,102.6699982,103.3799973,79.57197571,147024400
2009/8/31,102.3700027,102.5800018,101.7900009,102.4599991,78.86385345,176051600
2009/9/1,101.9499969,103.2399979,99.98999786,100.1999969,77.12431335,321276800
2009/9/2,99.77999878,100.4400024,99.56999969,99.81999969,76.83182526,171805000
2009/9/3,100.4000015,100.7699966,99.58999634,100.6500015,77.47070313,143572300
2009/9/4,100.8499985,102.0899963,100.5500031,102.0599976,78.5559845,142687900
2009/9/8,103,103.0500031,102.3899994,102.9400024,79.23332214,132909100
2009/9/9,103.1200027,104.0800018,102.8000031,103.7300034,79.84139252,154612500
2009/9/10,103.8000031,104.8600006,103.2200012,104.7900009,80.65723419,162902400
2009/9/11,104.9899979,105.3000031,104.2799988,104.7699966,80.64186096,152360100
2009/9/14,103.8799973,105.4599991,103.1500015,105.2799988,81.0344162,149593800
2009/9/15,105.4499969,106.1100006,104.7600021,105.7200012,81.37308502,196795900
2009/9/16,106.0999985,107.3399963,105.7300034,107.3199997,82.60462189,206406300
2009/9/17,107.1699982,108.0599976,106.5699997,107.1600037,82.48146057,229170900
2009/9/18,107.1500015,107.1600037,106.3600006,106.7200012,82.53404999,153799100
2009/9/21,105.8899994,107,105.6600037,106.4499969,82.32522583,151892000
2009/9/22,107.0800018,107.3700027,106.5999985,107.0699997,82.80473328,143126700
2009/9/23,107.3199997,108.0299988,105.9899979,106.1800003,82.11643982,225947400
2009/9/24,106.4100037,106.6399994,104.5500031,105.0100021,81.21160126,228636800
2009/9/25,104.7799988,105.3600006,104.0899963,104.4499969,80.77848816,204059000
2009/9/28,104.8499985,106.5500031,104.8300018,106.3199997,82.22471619,118285800
2009/9/29,106.5100021,107.0199966,105.7799988,106,81.97724152,133733900
2009/9/30,106.3600006,106.4599991,104.6200027,105.5899963,81.66014862,254383000
2009/10/1,103,105.7300034,102.9499969,102.9700012,79.63392639,281840600
2009/10/2,102.0199966,103.0999985,101.9899979,102.4899979,79.2627182,224748800
2009/10/5,102.9000015,104.3199997,102.5999985,104.0199966,80.44594574,149875000
2009/10/6,104.7699966,106.1100006,104.7099991,105.5100021,81.59827423,202491100
2009/10/7,105.2699966,105.9100037,105.0699997,105.8000031,81.82256317,159200300
2009/10/8,106.5500031,107.1699982,105.8499985,106.6100006,82.44896698,183305800
2009/10/9,106.6399994,107.2600021,106.3600006,107.2600021,82.95166016,135008300
2009/10/12,107.7600021,108.0899963,107.2799988,107.6800003,83.27650452,118031000
2009/10/13,107.3899994,107.7099991,106.7600021,107.4599991,83.10636139,157692700
2009/10/14,108.7200012,109.4199982,107.4199982,109.3099976,84.53709412,191421600
2009/10/15,108.7799988,109.7099991,108.7300034,109.7099991,84.84645844,173873600
2009/10/16,108.8000031,109.2699966,108.2300034,108.8899994,84.21226501,192069400
2009/10/19,109.0699997,110.1299973,108.7300034,109.7900009,84.90829468,159530400
2009/10/20,109.9499969,109.9899979,108.6800003,109.2099991,84.45973206,180921100
2009/10/21,109.0400009,110.3099976,108.1500015,108.2300034,83.70185089,225379300
2009/10/22,108.1900024,109.6800003,107.5,109.3300018,84.55256653,238444000
2009/10/23,109.6900024,109.7600021,107.6299973,108.0800018,83.58584595,240033200
2009/10/26,108.1999969,109.3099976,106.6100006,106.9100037,82.6809845,242028200
2009/10/27,107.0299988,107.3899994,106.1600037,106.4199982,82.30204773,253266300
2009/10/28,106.1500015,106.4800034,104.3499985,104.4100037,80.74758911,248821400
2009/10/29,105.1900024,106.8600006,104.9400024,106.6500015,82.47993469,198110600
2009/10/30,106.3000031,106.6200027,103.4400024,103.5599976,80.09022522,325608100
2009/11/2,104.1299973,105.4100037,103.0800018,104.3199997,80.67797089,254222900
2009/11/3,103.7399979,104.8000031,103.5400009,104.6500015,80.93321228,228362600
2009/11/4,105.5100021,106.3300018,104.6500015,104.9199982,81.14200592,247996700
2009/11/5,105.6600037,106.8799973,105.4400024,106.8499985,82.63457489,180015300
2009/11/6,106.2600021,107.4000015,106.0500031,107.1299973,82.85116577,170954100
2009/11/9,107.9499969,109.6299973,107.8700027,109.5699997,84.73815918,159495700
2009/11/10,109.3099976,109.9300003,108.9700012,109.5899963,84.75362396,171899800
2009/11/11,110.3099976,110.8199997,109.6200027,110.1500015,85.1867218,169466200
2009/11/12,110,110.5699997,108.75,109.0299988,84.32054901,157144500
2009/11/13,109.3099976,110.0899963,108.75,109.6200027,84.77683258,150963000
2009/11/16,110.3799973,111.6900024,110.3199997,111.2099991,86.00648499,210922200
2009/11/17,110.9199982,111.3899994,110.5,111.3399963,86.10702515,147134100
2009/11/18,111.2600021,111.4300003,110.5699997,111.2699966,86.05288696,156486800
2009/11/19,110.5100021,111.3099976,109.1299973,109.8199997,84.93149567,208734600
2009/11/20,109.25,109.7600021,109.0100021,109.4300003,84.62989044,134196000
2009/11/23,110.7200012,111.7399979,110.5999985,110.8199997,85.70485687,148010200
2009/11/24,111,111.1999969,110.0100021,110.9899979,85.83635712,138420100
2009/11/25,111.1699982,111.5,110.8199997,111.3799973,86.13793945,109564800
2009/11/27,108.4000015,110.3199997,108.2900009,109.5699997,84.73815918,126001800
2009/11/30,109.4800034,110.1999969,108.1200027,109.9400024,85.02432251,160874800
2009/12/1,110.9199982,111.6600037,110.7300034,111.3000031,86.07608032,159613700
2009/12/2,111.2799988,112.0100021,110.9199982,111.25,86.03742218,132315100
2009/12/3,111.5500031,112.1800003,110.2900009,110.3799973,85.36459351,167324900
2009/12/4,111.8399963,112.3799973,110.0400009,111.0100021,85.8518219,274907800
2009/12/7,110.9100037,111.5299988,110.4899979,110.8399963,85.72033691,127973800
2009/12/8,110.0400009,110.7699966,109.2699966,109.6100006,84.76908112,169863700
2009/12/9,109.5800018,110.1800003,109.0199966,110.0199966,85.08618164,155063400
2009/12/10,110.6999969,111.1200027,110.4499969,110.6399994,85.56565857,138014600
2009/12/11,111.1100006,111.3600006,110.6100006,111.1100006,85.92914581,124854000
2009/12/14,111.8700027,112,111.1299973,111.8700027,86.51692963,107141500
2009/12/15,111.4599991,111.9199982,111,111.3499985,86.11474609,120408800
2009/12/16,111.8000031,112.1299973,111.2699966,111.5199966,86.24622345,155358200
2009/12/17,110.7200012,110.9300003,110.0800018,110.1800003,85.20994568,183390100
2009/12/18,110.1999969,110.3000031,109.2799988,110.2099991,85.69198608,174591200
2009/12/21,110.7600021,111.6999969,110.7600021,111.3300018,86.56284332,118039600
2009/12/22,111.5699997,111.9700012,111.4300003,111.7300034,86.8738327,91707500
2009/12/23,112,112.1100006,111.5,111.9499969,87.04489136,111783100
2009/12/24,112.1900024,112.5999985,112,112.4800034,87.45700836,39677500
2009/12/28,112.9000015,112.9899979,112.3199997,112.7200012,87.64362335,87508500
2009/12/29,113.0100021,113.0299988,112.5500031,112.5599976,87.51920319,80572500
2009/12/30,112.2300034,112.6500015,112.1699982,112.5199966,87.48808289,73138400
2009/12/31,112.7699966,112.8000031,111.3899994,111.4400024,86.64835358,90637900
2010/1/4,112.3700027,113.3899994,111.5100021,113.3300018,88.11789703,118944600
2010/1/5,113.2600021,113.6800003,112.8499985,113.6299973,88.35115814,111579900
2010/1/6,113.5199966,113.9899979,113.4300003,113.7099991,88.41336823,116074400
2010/1/7,113.5,114.3300018,113.1800003,114.1900024,88.78657532,131091100
2010/1/8,113.8899994,114.6200027,113.6600037,114.5699997,89.08203125,126402800
2010/1/11,115.0800018,115.1299973,114.2399979,114.7300034,89.20645905,106375700
2010/1/12,113.9700012,114.2099991,113.2200012,113.6600037,88.37448883,163333500
2010/1/13,113.9499969,114.9400024,113.3700027,114.6200027,89.12090302,161822000
2010/1/14,114.4899979,115.1399994,114.4199982,114.9300003,89.36193085,115718800
2010/1/15,114.7300034,114.8399963,113.1999969,113.6399994,88.35892487,212283100
2010/1/19,113.6200027,115.1299973,113.5899963,115.0599976,89.4630127,139172700
2010/1/20,114.2799988,114.4499969,112.9800034,113.8899994,88.55332184,216490200
2010/1/21,113.9199982,114.2699966,111.5599976,111.6999969,86.85050201,344859600
2010/1/22,111.1999969,111.7399979,109.0899963,109.2099991,84.91442871,345942400
2010/1/25,110.2099991,110.4100037,109.4100037,109.7699966,85.34986877,186937500
2010/1/26,109.3399963,110.4700012,109.0400009,109.3099976,84.99221039,211168800
2010/1/27,109.1699982,110.0800018,108.3300018,109.8300018,85.39654541,271863600
2010/1/28,110.1900024,110.25,107.9100037,108.5699997,84.4168396,316104000
2010/1/29,109.0400009,109.8000031,107.2200012,107.3899994,83.49934387,310677600
2010/2/1,108.1500015,109.0699997,107.5,109.0599976,84.79779816,187865000
2010/2/2,109.2600021,110.5899963,108.8799973,110.3799973,85.82417297,216327900
2010/2/3,109.8799973,110.4800034,109.5100021,109.8300018,85.39654541,172730700
2010/2/4,108.9800034,109.0299988,106.4199982,106.4400024,82.76067352,356715700
2010/2/5,106.5599976,106.8799973,104.5800018,106.6600037,82.9317627,493585800
2010/2/8,106.7399979,107.3300018,105.8099976,105.8899994,82.33305359,224166900
2010/2/9,107.1299973,108.1500015,106.2699966,107.2200012,83.3671875,337820500
2010/2/10,107.0500031,107.5999985,106.1100006,107.0100021,83.20388794,240511500
2010/2/11,106.8700027,108.25,106.25,108.1299973,84.07473755,223591600
2010/2/12,106.9899979,108.0999985,106.5100021,108.0400009,84.00473022,304622100
2010/2/16,108.8600006,109.8499985,107.8199997,109.7399979,85.32656097,159317500
2010/2/17,110.2699966,110.4100037,109.7399979,110.2600021,85.73084259,168845100
2010/2/18,110.0800018,111.1399994,110.0400009,110.9100037,86.23625946,193708600
2010/2/19,110.6200027,111.5699997,110.3600006,111.1399994,86.41508484,222684900
2010/2/22,111.5500031,111.5800018,110.8300018,111.1600037,86.43065643,132346900
2010/2/23,110.8600006,111.1999969,109.5199966,109.8099976,85.38095856,207497000
2010/2/24,110.1399994,111,109.8600006,110.8199997,86.16627502,176350700
2010/2/25,109.2399979,110.75,108.9400024,110.6699982,86.04965973,259634700
2010/2/26,110.7699966,111.1200027,110.1100006,110.7399979,86.10409546,173589300
2010/3/1,111.1999969,112,111.1699982,111.8899994,86.99825287,147709700
2010/3/2,112.3700027,112.7399979,112,112.1999969,87.23929596,160992400
2010/3/3,112.4899979,112.9700012,112.0199966,112.3000031,87.31702423,150785000
2010/3/4,112.4499969,112.8000031,112.0299988,112.6399994,87.58140564,135770400
2010/3/5,113.3700027,114.3399963,113.0999985,114.25,88.83321381,176118800
2010/3/8,114.2600021,114.5199966,114.0699997,114.2699966,88.84876251,114631200
2010/3/9,113.9300003,114.9899979,113.8700027,114.4599991,88.99652863,154556700
2010/3/10,114.5100021,115.2799988,114.4100037,114.9700012,89.39303589,186088800
2010/3/11,114.6999969,115.4800034,114.3499985,115.4499969,89.76622772,160791100
2010/3/12,115.9499969,115.9700012,115.1399994,115.4599991,89.77404785,162074800
2010/3/15,115.2600021,115.5699997,114.5999985,115.4899979,89.79738617,146816800
2010/3/16,115.8099976,116.5199966,115.4899979,116.4100037,90.51269531,168673000
2010/3/17,116.7600021,117.4800034,116.4199982,117.0999985,91.04917908,177468100
2010/3/18,117.1100006,117.2699966,116.5699997,117.0400009,91.00253296,196509100
2010/3/19,115.9700012,117.2900009,115.5199966,115.9700012,90.54191589,226641100
2010/3/22,115.3099976,116.8000031,115.2399979,116.5899963,91.02599335,184477800
2010/3/23,116.7600021,117.5100021,116.3799973,117.4100037,91.66618347,182941600
2010/3/24,116.9700012,117.4300003,115.5800018,116.8399963,91.22114563,196072600
2010/3/25,117.6299973,118.1699982,116.5100021,116.6500015,91.07279205,223396300
2010/3/26,116.8700027,117.4199982,116.1200027,116.5800018,91.01817322,205808500
2010/3/29,117.1699982,117.5299988,116.6900024,117.3199997,91.59589386,134513500
2010/3/30,117.4599991,117.8300018,116.9100037,117.4000015,91.65837097,145772500
2010/3/31,116.9499969,117.5199966,116.6100006,117,91.34606171,161078700
2010/4/1,117.8000031,118.25,117.0999985,117.8000031,91.97064972,161215200
2010/4/5,118.25,118.8399963,117.9199982,118.7600021,92.72016144,105847600
2010/4/6,118.4199982,119.25,118.2900009,119.0400009,92.93878937,110384200
2010/4/7,118.8000031,119.3600006,117.8099976,118.3600006,92.40786743,184576300
2010/4/8,117.9499969,118.9700012,117.5999985,118.7699966,92.72797394,158704000
2010/4/9,119.0199966,119.5999985,118.8000031,119.5500031,93.33694458,133006500
2010/4/12,119.6999969,120.0500031,119.5599976,119.7399979,93.4852829,110279000
2010/4/13,119.6200027,120.0400009,119,119.8300018,93.55554962,125043600
2010/4/14,120.2699966,121.1900024,120.0800018,121.1900024,94.61734009,161609000
2010/4/15,120.9899979,121.5699997,120.9499969,121.2900009,94.69542694,144615300
2010/4/16,120.8600006,121.2900009,118.75,119.3600006,93.18860626,366786700
2010/4/19,119.0100021,119.9300003,118.4700012,119.8099976,93.53991699,217947800
2010/4/20,120.5599976,120.9800034,119.8700027,120.8799973,94.37532043,157708000
2010/4/21,120.9499969,121.2300034,119.9899979,120.6600037,94.20353699,192910100
2010/4/22,119.8099976,121.1699982,119.1200027,121.0199966,94.48462677,115360300
2010/4/23,120.9400024,121.8600006,120.6299973,121.8099976,95.10140991,177335500
2010/4/26,121.8499985,122.1200027,121.2300034,121.3499985,94.74226379,143457300
2010/4/27,120.6500015,121.3399963,118.25,118.4800034,92.5015564,355853300
2010/4/28,119.0500031,119.6800003,118.2699966,119.3799973,93.20422363,300674100
2010/4/29,120.0999985,121.1100006,120.0699997,120.8600006,94.35971832,193775000
2010/4/30,120.8799973,121.0100021,118.7799988,118.8099976,92.75923157,270000900
2010/5/3,119.3799973,120.6800003,119.1999969,120.3499985,93.96151733,182747900
2010/5/4,119.0100021,119.0299988,116.9199982,117.5199966,91.75205231,360353400
2010/5/5,116.5599976,117.8000031,115.9700012,116.8199997,91.20554352,328973200
2010/5/6,116.2600021,117,105,112.9400024,88.17627716,647356600
2010/5/7,112.6399994,113.7699966,109.4100037,111.2600021,86.86468506,637558800
2010/5/10,115.8099976,116.6500015,114.9100037,116.1600037,90.69025421,396159600
2010/5/11,115.0699997,117.3600006,114.9100037,115.8300018,90.43263245,317849800
2010/5/12,116.2900009,117.6200027,116.0899963,117.4499969,91.69738007,235607100
2010/5/13,117.1299973,117.6800003,115.8899994,115.9899979,90.55751038,234452500
2010/5/14,115.1200027,115.3300018,112.8700027,113.8899994,88.91798401,345601400
2010/5/17,114.1999969,114.5199966,111.7699966,113.9499969,88.96482849,325739800
2010/5/18,114.8799973,115.2200012,112.0299988,112.4000015,87.75468445,360556800
2010/5/19,111.7699966,112.7699966,110.3600006,111.7600021,87.25499725,394742700
